customer_id,age,gender,subscription_type,tenure_months,monthly_spend,support_tickets,avg_session_time,customer_feedback,churn
81574932.0,36.0,M,Standard,15.0,95.0,0.0,30.0,The app crashes occasionally.,0.0
74018625.0,45.0,F,Premium,48.0,200.0,1.0,110.0,"Superior quality, very happy!",0.0
16324978.0,27.0,M,Basic,4.0,18.75,9.0,15.5,Not worth the subscription price.,1.0
77136529.0,31.0,M,Standard,8.0,70.0,5.0,50.5,"It's okay, not great.",1.0
47826391.0,38.0,F,Premium,18.0,170.0,2.0,85.7,"Fantastic service, keeps getting better.",0.0
89512437.0,24.0,F,Standard,3.0,55.0,6.0,38.8,Could improve customer service.,1.0
19837462.0,34.0,M,Premium,30.0,160.0,0.0,100.0,Just what I was looking for!,0.0
38527965.0,48.0,F,Standard,6.0,45.0,10.0,54.3,"Decent service, could be cheaper.",1.0
61740492.0,21.0,M,Basic,1.0,15.0,15.0,10.0,Very disappointing experience.,1.0
24936187.0,49.0,F,Premium,40.0,190.5,1.0,100.0,Best subscription I've had!,0.0
53012968.0,28.0,M,Standard,2.0,60.0,8.0,28.7,"Not my favorite, might cancel.",1.0
76489125.0,46.0,F,Premium,12.0,175.0,2.0,95.4,Love the variety of content!,0.0
31482579.0,39.0,M,Standard,9.0,75.0,7.0,50.0,It’s okay but not engaging enough.,1.0
20654831.0,19.0,F,Basic,3.0,25.0,17.0,20.5,I probably won't renew my subscription.,1.0
81506472.0,32.0,M,Premium,22.0,165.0,1.0,110.0,Truly the best in the market.,0.0
90127465.0,30.0,F,Standard,15.0,80.0,3.0,40.5,Not bad but needs more features.,1.0
79013624.0,45.0,M,Basic,1.0,20.0,12.0,15.0,This is not useful for me.,1.0
37845192.0,53.0,F,Premium,28.0,190.0,0.0,104.3,Highly satisfied with my plan!,0.0
81437290.0,22.0,M,Standard,4.0,58.5,9.0,38.2,Feedback delay is frustrating.,1.0
96382714.0,35.0,F,Standard,7.0,67.0,6.0,45.0,Good content but glitchy app.,1.0
57041936.0,41.0,M,Premium,39.0,175.3,2.0,92.0,Always a great experience!,0.0
46279108.0,27.0,F,Standard,3.0,55.0,14.0,25.7,Not very engaging lately.,1.0
31784962.0,50.0,M,Basic,1.0,19.99,16.0,20.0,Not worth the money at all.,1.0
24869375.0,26.0,F,Premium,34.0,155.6,1.0,100.0,Amazing service and features!,0.0
54287016.0,37.0,M,Standard,12.0,90.0,3.0,54.0,I like it but could be better.,1.0
63048571.0,21.0,F,Basic,1.0,15.0,11.0,12.0,I don’t use it enough to keep it.,1.0
19864732.0,48.0,M,Premium,44.0,200.0,0.0,110.0,Best decision ever to subscribe!,0.0
57083912.0,30.0,F,Standard,5.0,65.0,7.0,30.0,"It’s just alright, nothing special.",1.0
41073589.0,39.0,M,Standard,10.0,70.0,5.0,50.0,It's decent but no standout features.,1.0
84920136.0,34.0,F,Premium,13.0,160.0,1.0,95.3,Excellent range of content available!,0.0
71762584.0,23.0,M,Basic,2.0,25.0,10.0,18.0,"Overhyped, did not meet my expectations.",1.0
42679105.0,38.0,F,Standard,14.0,83.5,3.0,42.8,"Pretty useful, but I might leave soon.",1.0
51983204.0,55.0,M,Premium,25.0,190.0,0.0,100.0,"Very high quality, I am impressed!",0.0
84072136.0,29.0,F,Standard,3.0,60.0,12.0,30.0,Customer support is lacking.,1.0
32158764.0,24.0,M,Standard,2.0,45.5,3.0,30.5,Enjoyed the service but needs improvements.,1.0
14928537.0,38.0,F,Premium,16.0,150.2,1.0,75.0,"Great experience overall, will continue.",0.0
26783591.0,29.0,F,Standard,5.0,55.75,9.0,45.2,Support response time is too slow.,1.0
87562341.0,42.0,M,Premium,22.0,180.3,0.0,60.0,"I love this service, very useful.",0.0
65412378.0,31.0,F,Basic,1.0,20.0,11.0,12.3,I can't find content I like.,1.0
98321456.0,22.0,M,Standard,7.0,75.1,4.0,20.0,Decent service but options are limited.,0.0
13428764.0,45.0,F,Premium,30.0,200.0,1.0,90.4,"Value for money, highly recommended!",0.0
45678912.0,28.0,F,Standard,4.0,50.0,6.0,27.5,Not happy with the recent changes.,1.0
78905423.0,39.0,M,Premium,48.0,150.0,0.0,80.0,Best service I've used so far.,0.0
21548976.0,33.0,F,Basic,3.0,15.0,10.0,13.0,Not worth the cost we're paying.,1.0
36247819.0,50.0,M,Standard,18.0,60.9,5.0,55.6,Good but could improve on content.,0.0
54316982.0,45.0,F,Premium,12.0,180.5,2.0,78.1,"Superb quality, no complaints.",0.0
87456901.0,27.0,M,Basic,1.0,18.0,15.0,9.5,"Very limited features, not impressed.",1.0
29837416.0,35.0,F,Premium,20.0,170.0,4.0,65.2,Excellent value and support!,0.0
10938475.0,21.0,M,Standard,2.0,55.0,8.0,25.3,I have issues with billing.,1.0
98765234.0,30.0,F,Premium,10.0,160.0,1.0,70.1,Content is great but pricey!,0.0
21436587.0,36.0,M,Standard,9.0,70.0,5.0,33.5,I think they can do better.,0.0
87654321.0,19.0,F,Basic,4.0,20.2,12.0,9.7,I may leave soon due to lack of updates.,1.0
54321678.0,44.0,M,Premium,24.0,200.0,0.0,85.0,"Top notch service, will renew again!",0.0
12345678.0,29.0,F,Standard,6.0,55.9,7.0,52.3,Customer service is very helpful!,0.0
41563278.0,41.0,M,Basic,3.0,30.0,10.0,15.0,Content doesn't match my interests.,1.0
99887766.0,37.0,F,Standard,15.0,60.0,3.0,30.9,Not enough content for my taste.,1.0
56473829.0,32.0,M,Premium,36.0,190.2,2.0,72.4,Best investment I've made!,0.0
31415926.0,26.0,F,Basic,1.0,15.5,20.0,8.5,Very disappointed with my experience.,1.0
75248361.0,48.0,M,Standard,23.0,65.8,0.0,55.0,"Consistent quality, glad I joined.",0.0
89012345.0,30.0,F,Premium,2.0,175.0,5.0,39.8,Don't see the value for the price.,1.0
67894123.0,42.0,M,Standard,6.0,72.75,4.0,40.1,It was better before the update.,1.0
12398765.0,19.0,F,Basic,1.0,10.0,9.0,11.7,It's just not for me anymore.,1.0
45678934.0,34.0,M,Standard,12.0,55.0,2.0,24.7,Very impressive content delivery.,0.0
98765432.0,28.0,F,Premium,7.0,160.0,1.0,78.0,Absolutely love the shows offered!,0.0
21987654.0,53.0,M,Standard,35.0,65.0,1.0,42.2,"Like the platform, not great support.",0.0
65431278.0,40.0,F,Basic,3.0,20.0,11.0,12.9,Not satisfied with the selection.,1.0
32145697.0,25.0,M,Standard,5.0,50.0,6.0,20.5,Could use more movie options.,0.0
98712345.0,31.0,F,Premium,18.0,155.2,3.0,59.8,Very happy with my subscription!,0.0
14725836.0,33.0,M,Standard,9.0,62.4,7.0,39.5,Frequent buffering issues lately.,1.0
25896314.0,46.0,F,Basic,2.0,16.5,13.0,15.8,I expected better quality content.,1.0
75315982.0,29.0,M,Premium,10.0,185.0,2.0,70.5,Content is excellent and variety. ,0.0
96385274.0,39.0,F,Standard,22.0,80.0,9.0,36.6,I've had a few issues with billing.,1.0
15975348.0,45.0,M,Standard,12.0,65.9,5.0,50.1,"So far so good, will stay.",0.0
32198765.0,21.0,M,Premium,4.0,170.0,4.0,45.4,It's worth the investment!,0.0
65478923.0,38.0,F,Basic,3.0,22.0,15.0,10.0,Not a fan of the recent changes.,1.0
85214763.0,36.0,M,Standard,1.0,55.1,10.0,7.4,Content doesn’t interest me anymore.,1.0
57483912.0,23.0,M,Standard,2.0,45.5,7.0,30.5,Not satisfied with the service,1.0
29258342.0,30.0,F,Premium,15.0,199.99,3.0,60.0,"Love the features, very useful!",0.0
84957231.0,45.0,F,Basic,12.0,20.0,2.0,15.0,Could be better in some areas,0.0
76024195.0,19.0,M,Basic,1.0,30.0,6.0,20.0,Really disappointing experience,1.0
82357461.0,55.0,F,Standard,48.0,75.0,0.0,45.0,Enjoy using this service daily,0.0
43859217.0,37.0,M,Premium,24.0,150.0,1.0,90.0,"Excellent service, highly recommend!",0.0
15964728.0,22.0,F,Basic,3.0,18.5,8.0,25.0,Not worth the money,1.0
50328496.0,62.0,M,Standard,6.0,50.0,4.0,40.0,Average performance but okay,0.0
92745180.0,28.0,F,Standard,7.0,55.0,10.0,35.5,Could use some improvements,0.0
61092347.0,32.0,M,Premium,10.0,120.0,5.0,100.0,Amazing quality and support,0.0
77415290.0,50.0,F,Basic,2.0,15.99,12.0,12.0,Hardly use it anymore,1.0
42173890.0,29.0,M,Basic,18.0,25.0,0.0,10.0,"It's just okay, nothing special",0.0
35684902.0,34.0,F,Premium,3.0,199.99,15.0,115.0,Fantastic service overall,0.0
67890341.0,21.0,M,Basic,1.0,32.0,6.0,14.0,Not impressed with the content,1.0
23957864.0,39.0,F,Standard,36.0,80.0,3.0,50.5,Good value for the price,0.0
19482576.0,27.0,M,Premium,5.0,170.0,2.0,75.0,Totally worth every penny,0.0
80237491.0,33.0,F,Basic,4.0,20.0,9.0,20.0,Experiencing constant issues,1.0
87234056.0,44.0,M,Standard,11.0,60.0,4.0,30.0,"Satisfactory, but needs work",0.0
31574682.0,48.0,F,Premium,14.0,180.0,1.0,95.5,Best service I've used so far!,0.0
28659730.0,24.0,M,Standard,2.0,55.0,7.0,42.0,Support team is terrible,1.0
67481234.0,38.0,F,Basic,15.0,22.5,5.0,9.0,Content is lacking for the price,1.0
98324657.0,41.0,M,Standard,13.0,70.0,2.0,55.0,Impressive selection of options,0.0
46129573.0,26.0,F,Basic,2.0,15.0,11.0,18.0,Not up to my expectations,1.0
37458612.0,54.0,M,Premium,45.0,200.0,0.0,120.0,"Impeccable service, love it!",0.0
56102478.0,22.0,F,Basic,1.0,40.0,8.0,30.0,So many glitches in the app,1.0
73915062.0,47.0,M,Premium,29.0,165.0,4.0,80.0,Can't imagine my life without it,0.0
48216590.0,35.0,F,Standard,7.0,45.99,10.0,38.5,Not engaging enough,1.0
26579480.0,30.0,M,Basic,3.0,27.0,5.0,12.0,Too many ads for premium,1.0
83691574.0,57.0,F,Premium,22.0,190.0,1.0,90.0,Exceptional experience every time,0.0
19638457.0,29.0,M,Standard,8.0,55.0,6.0,22.0,Could have more features,0.0
82105673.0,40.0,F,Basic,14.0,17.5,13.0,10.5,Can't justify the cost anymore,1.0
37892164.0,46.0,M,Premium,32.0,200.0,2.0,100.0,Service is consistently great,0.0
49120537.0,53.0,F,Standard,5.0,70.0,9.0,21.0,Very average service,1.0
17439258.0,25.0,M,Standard,3.0,50.0,5.0,15.5,Customer support is lacking,1.0
86031724.0,41.0,F,Basic,19.0,29.99,3.0,40.0,Not what I expected,0.0
78956431.0,34.0,M,Premium,12.0,180.0,1.0,110.0,A true game changer!,0.0
35671492.0,22.0,F,Basic,2.0,20.0,15.0,5.0,Frustrating experience overall,1.0
23568903.0,39.0,M,Standard,28.0,85.0,2.0,60.0,Pretty decent for the price,0.0
45120387.0,26.0,F,Premium,4.0,175.0,4.0,80.0,"Service keeps improving, love it!",0.0
97731048.0,48.0,M,Basic,1.0,15.0,19.0,30.0,Terrible customer service,1.0
32785629.0,34.0,M,Standard,24.0,75.5,2.0,45.5,"Great service, but needs some improvements.",0.0
67412358.0,27.0,F,Basic,2.0,20.0,8.0,20.0,Not satisfied with the content.,1.0
21435678.0,45.0,M,Premium,36.0,150.0,1.0,90.0,Love the features offered.,0.0
54328167.0,52.0,F,Standard,14.0,60.0,3.0,30.0,Decent value for money.,0.0
98764532.0,23.0,M,Basic,1.0,15.0,6.0,15.0,Poor customer service experience.,1.0
87901234.0,40.0,F,Premium,48.0,200.0,0.0,120.0,"Excellent service, highly recommend!",0.0
12345678.0,29.0,M,Basic,3.0,25.0,10.0,25.0,Content is lacking variety.,1.0
29874651.0,38.0,F,Standard,8.0,55.0,4.0,40.0,Good but could use more updates.,0.0
45678912.0,21.0,M,Basic,2.0,18.0,12.0,22.5,Rather disappointing overall.,1.0
76543219.0,50.0,F,Premium,30.0,180.0,2.0,100.0,Best service I've used so far!,0.0
23456789.0,26.0,M,Basic,1.0,15.0,9.0,20.0,Not enough features for the price.,1.0
87654321.0,35.0,F,Standard,12.0,70.0,7.0,50.0,Could be better for the monthly cost.,1.0
34567890.0,30.0,M,Premium,44.0,190.0,1.0,110.0,Fantastic experience all around!,0.0
12378945.0,19.0,F,Basic,2.0,19.0,11.0,10.0,Not worth the subscription.,1.0
90817263.0,48.0,M,Standard,20.0,65.5,2.0,35.0,"Overall, a good experience.",0.0
56789012.0,22.0,F,Basic,1.0,15.0,15.0,18.5,"Terrible app, does not work well.",1.0
34561278.0,31.0,M,Premium,27.0,175.0,1.0,95.0,Absolutely love it!,0.0
29837465.0,39.0,F,Standard,15.0,80.0,8.0,38.5,Could improve user interface.,1.0
13579246.0,25.0,M,Basic,3.0,22.5,5.0,20.0,"Meh, I expected more.",1.0
78906543.0,47.0,F,Premium,36.0,160.0,0.0,110.0,Very satisfied with my subscription.,0.0
24681357.0,28.0,M,Basic,2.0,30.0,13.0,28.0,Very slow response from support.,1.0
46823915.0,53.0,F,Standard,21.0,70.0,3.0,60.0,"Good service, but not life-changing.",0.0
98765432.0,34.0,M,Premium,22.0,155.0,0.0,105.0,Best investment I've made!,0.0
91234567.0,19.0,F,Basic,1.0,20.0,14.0,15.0,Frustrating to deal with.,1.0
67894523.0,41.0,M,Standard,10.0,61.0,1.0,55.5,"It's okay, not great.",0.0
78905671.0,29.0,F,Basic,3.0,25.0,7.0,22.5,Not impressed at all.,1.0
13579864.0,44.0,M,Premium,38.0,175.0,2.0,100.0,Incredible value for the price!,0.0
74023165.0,20.0,F,Basic,2.0,15.5,16.0,12.0,Not happy with the service provided.,1.0
35791324.0,39.0,M,Standard,29.0,85.0,0.0,85.0,Reliable and efficient!,0.0
85209467.0,36.0,F,Basic,4.0,18.0,5.0,30.0,I don't like the new changes.,1.0
96325874.0,25.0,M,Basic,2.0,19.99,11.0,10.0,Could be way better.,1.0
47913658.0,45.0,F,Premium,45.0,190.0,1.0,100.0,So worth it!,0.0
58273649.0,30.0,M,Standard,17.0,58.5,6.0,40.0,"Just okay, nothing special.",0.0
78903412.0,19.0,F,Basic,1.0,15.0,8.0,15.0,Very laggy and unusable.,1.0
24385716.0,42.0,M,Premium,33.0,168.0,0.0,95.0,Exceptional service!,0.0
98765431.0,33.0,F,Standard,25.0,78.0,4.0,42.5,"Not too bad, I suppose.",0.0
45947832.0,21.0,M,Basic,1.0,15.0,15.0,18.0,Awful experience overall.,1.0
72136458.0,40.0,F,Premium,35.0,180.0,0.0,120.0,Best decision I ever made!,0.0
93125467.0,28.0,M,Basic,2.0,22.0,9.0,19.0,Really not worth it.,1.0
48273615.0,47.0,F,Standard,20.0,65.0,5.0,48.0,"Quite good, but has issues.",0.0
39485621.0,29.0,M,Basic,3.0,21.5,12.0,20.0,Very buggy lately.,1.0
23468912.0,54.0,M,Premium,10.0,190.0,1.0,100.0,This is outstanding!,0.0
15784936.0,30.0,F,Basic,2.0,25.0,6.0,21.5,Could use more content variety.,1.0
75947382.0,36.0,M,Standard,18.0,77.0,4.0,35.0,Satisfactory but could improve.,0.0
19658372.0,34.0,M,Premium,12.0,150.0,2.0,45.5,Loving the service so far!,0.0
85473619.0,29.0,F,Standard,5.0,80.5,7.0,32.0,Customer support was helpful.,1.0
31426587.0,42.0,M,Basic,24.0,35.0,1.0,20.0,It's okay but needs improvement.,0.0
47213860.0,22.0,F,Standard,2.0,60.0,10.0,15.5,Not what I expected at all.,1.0
72849361.0,37.0,M,Premium,30.0,180.0,0.0,75.0,Best investment I've made!,0.0
52340197.0,16.0,F,Basic,1.0,20.0,5.0,12.0,I'm not enjoying it much.,1.0
89162438.0,45.0,M,Premium,36.0,200.0,1.0,90.2,Great features and user experience.,0.0
60589712.0,39.0,F,Standard,8.0,70.0,6.0,18.5,Needs more content and updates.,1.0
94763125.0,50.0,M,Basic,15.0,30.0,0.0,22.0,Simply too basic for me.,0.0
23865479.0,27.0,F,Standard,2.0,55.5,15.0,14.0,Frustrated with the streaming quality.,1.0
51234269.0,30.0,M,Premium,4.0,175.0,2.0,60.0,Happy with the diverse options!,0.0
36985247.0,19.0,F,Basic,3.0,15.0,8.0,10.0,Not worth the money.,1.0
45896372.0,33.0,M,Standard,20.0,85.4,3.0,30.0,Could offer better prices.,0.0
12457890.0,41.0,F,Premium,40.0,190.0,0.0,100.0,A bit expensive but well worth it!,0.0
87946312.0,60.0,M,Basic,1.0,20.0,11.0,8.5,"Not impressed, cancelling soon.",1.0
23456789.0,31.0,F,Premium,28.0,165.0,1.0,55.0,Five stars for great service.,0.0
34829674.0,25.0,M,Standard,4.0,65.0,9.0,19.5,Lost interest after a month.,1.0
76902148.0,58.0,F,Basic,10.0,22.0,2.0,16.5,Disappointing and lacking features.,1.0
69023415.0,46.0,M,Premium,35.0,195.0,0.0,70.0,Very satisfied with my choice.,0.0
79351260.0,21.0,F,Basic,2.0,18.0,13.0,11.0,Too many ads for my liking.,1.0
85763429.0,44.0,M,Standard,29.0,78.0,4.0,35.0,Content is okay but can improve.,0.0
14632578.0,48.0,F,Basic,25.0,27.0,7.0,13.0,I expected better quality.,1.0
90175368.0,32.0,M,Premium,8.0,175.0,1.0,62.3,Excellent platform and services!,0.0
38792154.0,24.0,F,Basic,3.0,16.0,6.0,14.0,"Crisis averted, I’m leaving.",1.0
73215489.0,39.0,M,Standard,12.0,50.0,5.0,20.0,Decent but not too exciting.,0.0
52149367.0,19.0,F,Basic,1.0,15.0,10.0,9.0,"Not useful for me, unsubscribing.",1.0
86490123.0,31.0,M,Premium,37.0,150.0,0.0,80.0,Love the exclusive content!,0.0
90357246.0,29.0,F,Basic,2.0,19.0,14.0,12.5,"Quite boring honestly, I quit.",1.0
54783109.0,40.0,M,Standard,15.0,95.0,4.0,29.0,Good value for the money.,0.0
17428963.0,22.0,F,Premium,3.0,180.0,7.0,55.0,Impressed with the variety offered.,0.0
16049587.0,38.0,M,Basic,36.0,25.0,8.0,15.0,Not worth it anymore.,1.0
49263158.0,26.0,F,Premium,20.0,170.0,2.0,50.0,A fantastic service!,0.0
73815476.0,17.0,M,Basic,1.0,20.0,15.0,7.0,"Not a fan, will cancel.",1.0
60513429.0,49.0,F,Premium,47.0,199.99,0.0,95.0,Outstanding experience overall.,0.0
29423516.0,41.0,M,Standard,23.0,90.0,5.0,36.0,Happy with my subscription.,0.0
75820014.0,32.0,F,Basic,2.0,22.0,12.0,11.0,"So disappointing, I am leaving.",1.0
86304297.0,28.0,M,Premium,12.0,160.5,1.0,45.0,"Very enjoyable, will continue!",0.0
38479562.0,20.0,F,Basic,3.0,17.0,13.0,10.0,"Bored of the content, quitting.",1.0
95673484.0,35.0,M,Standard,18.0,75.0,3.0,29.0,No real complaints so far.,0.0
12498503.0,23.0,F,Premium,45.0,185.0,0.0,87.4,Worth every ringgit!,0.0
17824567.0,25.0,M,Standard,3.0,50.5,2.0,45.2,"Great service, but could improve features.",0.0
83472619.0,34.0,F,Premium,12.0,150.0,1.0,80.5,"Love the content, very engaging!",0.0
91723685.0,22.0,M,Basic,1.0,20.99,5.0,12.3,"Not satisfied, needs more variety.",1.0
56102437.0,41.0,F,Premium,24.0,180.0,0.0,90.0,"Excellent value for money, highly recommended.",0.0
20457683.0,30.0,M,Standard,4.0,70.0,8.0,30.0,"Too many bugs, frustrating experience.",1.0
49027361.0,19.0,F,Basic,2.0,15.0,3.0,15.5,"It's okay, but I expected more.",1.0
63479122.0,27.0,M,Standard,10.0,85.0,1.0,55.2,Really enjoy using it every day.,0.0
37208495.0,46.0,F,Premium,36.0,200.0,0.0,110.0,Best service I've ever subscribed to!,0.0
48102367.0,38.0,M,Basic,5.0,25.0,10.0,20.0,Customer service lacks responsiveness.,1.0
23861049.0,29.0,F,Standard,1.0,40.0,6.0,35.0,Could use improvements on usability.,1.0
90823174.0,54.0,M,Premium,30.0,175.0,2.0,105.5,Always a positive experience!,0.0
62148790.0,32.0,F,Basic,2.0,18.0,7.0,10.4,"Limited options, not worth it.",1.0
13732068.0,23.0,M,Standard,7.0,65.5,0.0,50.2,"Decent service, but could add more features.",0.0
84321905.0,60.0,F,Premium,48.0,190.0,0.0,120.0,"Absolutely fantastic service, love it!",0.0
30254786.0,21.0,M,Basic,2.0,22.5,12.0,18.0,"Not great, far too many issues.",1.0
90734651.0,37.0,F,Standard,15.0,75.0,4.0,40.0,"Good service, but sometimes slow.",0.0
19854673.0,45.0,M,Basic,6.0,30.0,9.0,25.0,Doesn’t meet my expectations at all.,1.0
77452619.0,29.0,F,Premium,18.0,165.0,0.0,95.0,"I enjoy it so much, very happy!",0.0
23480912.0,33.0,M,Standard,8.0,90.0,3.0,60.3,Solid experience overall but needs work.,0.0
49123765.0,28.0,F,Basic,6.0,19.99,11.0,12.0,"Disappointed, not worth my time.",1.0
35690184.0,50.0,M,Premium,40.0,200.0,1.0,100.0,Best decision I made to join!,0.0
80234567.0,19.0,F,Standard,3.0,38.5,7.0,34.0,"Poor selection of shows, not fun.",1.0
12034768.0,47.0,M,Basic,1.0,15.0,5.0,15.1,"Just okay, didn’t impress me.",1.0
43295870.0,30.0,F,Premium,20.0,175.0,0.0,78.5,Amazing quality and user experience.,0.0
90048123.0,25.0,M,Basic,4.0,23.0,6.0,14.2,"Too many ads, won't stay long.",1.0
58420391.0,35.0,F,Standard,10.0,80.0,3.0,45.0,Good but could use more updates.,0.0
76423190.0,22.0,M,Basic,2.0,16.5,8.0,20.1,Really didn't live up to expectations.,1.0
89763014.0,38.0,F,Premium,15.0,160.0,1.0,85.0,Consistently great content!,0.0
20458792.0,41.0,M,Standard,5.0,70.0,4.0,32.5,"Service is decent, nothing special.",0.0
93748106.0,29.0,F,Basic,1.0,20.0,9.0,10.0,"Boring, not enough interesting stuff.",1.0
51264890.0,55.0,M,Premium,25.0,190.0,0.0,115.0,"Superb, I always recommend it!",0.0
86513427.0,52.0,F,Standard,14.0,95.0,2.0,60.0,"Service is good, but could improve.",0.0
20365819.0,26.0,M,Basic,3.0,27.75,5.0,22.0,Was hoping for better content.,1.0
35421648.0,42.0,F,Premium,35.0,180.0,0.0,100.0,Fantastic experience every time I'm on!,0.0
12047386.0,31.0,M,Standard,12.0,65.0,5.0,38.0,It's getting better as they update.,0.0
62384970.0,24.0,F,Basic,1.0,18.0,10.0,8.5,"Not worth it for me, I'm leaving.",1.0
95168423.0,39.0,M,Premium,27.0,200.0,1.0,95.0,The best service I've subscribed to!,0.0
18462047.0,45.0,F,Standard,11.0,80.8,4.0,41.5,Good experience but lacking features.,0.0
70583214.0,26.0,M,Basic,2.0,17.0,8.0,14.7,"Too basic, not for me at all.",1.0
31976054.0,36.0,F,Premium,22.0,175.0,0.0,105.0,"A must-have, very enjoyable!",0.0
45061207.0,29.0,M,Standard,13.0,70.0,3.0,50.1,"Okay service, not thrilling though.",0.0
56381247.0,24.0,F,Standard,2.0,55.0,8.0,30.0,"Too many issues, not happy",1.0
12987456.0,31.0,M,Premium,10.0,150.0,1.0,45.0,Loving the services so far!,0.0
23450976.0,45.0,M,Premium,36.0,170.5,2.0,60.5,Best subscription I’ve had!,0.0
75012468.0,28.0,F,Standard,1.0,45.0,10.0,25.0,I might cancel due to issues,1.0
86724139.0,55.0,M,Standard,24.0,90.0,3.0,80.0,Decent but could improve.,0.0
16479283.0,38.0,F,Basic,4.0,30.0,5.0,50.0,Basic features work well.,0.0
87456392.0,22.0,F,Basic,1.0,20.0,15.0,15.2,"Disappointed, too few features",1.0
59231046.0,41.0,M,Premium,48.0,200.0,0.0,95.0,"Fantastic service, never leaving!",0.0
74109238.0,34.0,F,Standard,6.0,75.0,7.0,55.7,"I enjoy it, but need more!",0.0
48210567.0,26.0,M,Basic,3.0,25.0,6.0,20.0,"Not recommended, I quit",1.0
23984315.0,43.0,F,Premium,37.0,180.0,0.0,100.0,Incredible value for money!,0.0
55718240.0,30.0,F,Standard,2.0,60.0,10.0,28.0,Support is slow and frustrating,1.0
31524879.0,19.0,M,Basic,1.0,19.0,12.0,12.5,Too young for my taste,1.0
92147856.0,52.0,M,Premium,40.0,190.0,1.0,88.0,Highly satisfied with my plan,0.0
67548329.0,29.0,F,Standard,5.0,50.0,4.0,45.0,It works fine for me.,0.0
43892674.0,36.0,M,Basic,2.0,15.0,16.0,22.0,"Not worth it, I am leaving",1.0
85247931.0,44.0,F,Premium,33.0,175.0,1.0,70.0,"Great app, highly recommend",0.0
20649578.0,21.0,F,Basic,2.0,22.0,11.0,16.0,"Limited features, considering cancellation",1.0
90467152.0,39.0,M,Standard,20.0,120.0,2.0,55.0,Good performance overall,0.0
37084692.0,27.0,M,Premium,3.0,160.0,3.0,95.0,Best in class service!,0.0
67423985.0,50.0,F,Basic,1.0,15.0,20.0,10.0,I want to cancel,1.0
11746580.0,32.0,M,Premium,25.0,140.0,0.0,85.0,Absolutely love the content!,0.0
46830295.0,23.0,F,Standard,6.0,65.0,5.0,35.0,Not very responsive support,1.0
15634860.0,37.0,M,Basic,8.0,28.0,8.0,30.0,It's okay but lacks depth,0.0
87614593.0,47.0,F,Premium,45.0,195.0,0.0,100.0,Unmatched quality and features!,0.0
23094857.0,26.0,F,Standard,7.0,50.0,4.0,40.0,Much better than expected!,0.0
84135964.0,34.0,M,Basic,3.0,18.0,6.0,15.0,"Not enough content, leaving",1.0
30567891.0,53.0,F,Premium,38.0,195.0,2.0,90.0,Remarkable experience every time!,0.0
87432015.0,21.0,M,Standard,2.0,55.0,9.0,21.0,"Could be better, but I stay",0.0
97142539.0,42.0,F,Basic,10.0,30.0,15.0,20.0,Falling short on support,1.0
63182907.0,39.0,M,Premium,30.0,185.0,1.0,82.0,"Fantastic content, happy now!",0.0
69027485.0,24.0,F,Standard,1.0,45.0,11.0,10.5,"Poor user experience, I quit",1.0
47815690.0,35.0,M,Basic,5.0,20.0,5.0,20.0,Just not what I expected,1.0
15782436.0,38.0,F,Premium,42.0,190.0,2.0,90.0,Highly recommend to everyone!,0.0
84626539.0,30.0,M,Standard,8.0,70.0,4.0,55.0,"Decent service, will keep",0.0
51984920.0,28.0,F,Basic,2.0,17.0,17.0,15.0,"Support is terrible, cancelling",1.0
70238416.0,44.0,M,Premium,22.0,175.0,0.0,95.0,Best decision I've made,0.0
47803921.0,19.0,F,Basic,1.0,15.0,14.0,12.0,"Not useful for me, leaving",1.0
89013764.0,51.0,M,Premium,35.0,200.0,3.0,80.0,Can’t get any better than this!,0.0
82371539.0,28.0,M,Standard,12.0,80.5,3.0,45.5,"I enjoy the service, but it could improve",0.0
37482910.0,22.0,F,Basic,2.0,30.0,7.0,25.0,Not worth the money I spent,1.0
45679214.0,35.0,F,Premium,36.0,150.0,1.0,70.0,"Great service overall, very reliable",0.0
91382547.0,41.0,M,Standard,24.0,45.99,2.0,35.0,Satisfactory but needs more features,0.0
28461533.0,30.0,F,Premium,5.0,120.0,6.0,50.7,Unhappy with customer support response,1.0
83729164.0,19.0,M,Standard,1.0,15.0,8.0,15.0,"Too basic, looking for alternatives",1.0
10458278.0,60.0,F,Premium,48.0,199.9,0.0,80.0,Loving the benefits of this plan,0.0
67283594.0,29.0,M,Standard,18.0,40.75,3.0,48.2,"It's ok, but can be better",0.0
91574826.0,33.0,F,Standard,3.0,65.0,9.0,30.6,"Support is unresponsive, considering leaving",1.0
28954731.0,27.0,M,Premium,15.0,150.0,0.0,90.0,Best decision I ever made,0.0
18326754.0,48.0,F,Standard,10.0,50.0,4.0,40.0,"Decent service, but can be improved",0.0
43018627.0,21.0,M,Basic,2.0,25.0,15.0,20.0,"Not satisfied at all, leaving soon",1.0
56938472.0,57.0,F,Premium,40.0,175.0,2.0,110.0,"Exceptional service, highly recommend",0.0
23841675.0,38.0,M,Standard,22.0,55.2,1.0,37.5,Could be more user-friendly,0.0
79658320.0,25.0,F,Premium,4.0,130.0,6.0,60.0,"Support is lacking, not great experience",1.0
67392014.0,31.0,M,Standard,12.0,45.0,10.0,45.2,"It's alright, but I expected more",0.0
